label,text
HALF TRUE:," “With regard to the cost, let me be very clear: HHS has designated the coronavirus test as an essential health benefit. That means, by definition, it’s covered in the private health insurance of every American, as well as covered by Medicare and Medicaid.”"
False:, Vitamin C and warm water with lemon can prevent COVID-19.
False:, European Health Organization (EHO) announced that eating beef can cure coronavirus.
False:," Garlic, onions and other traditional medicine recipes are treatments against the new coronavirus."
Misleading:, Prince of Qatar is infected with coronavirus.
False:, A fabricated circular for the Lebanese Ministry of Education regarding the end of the school year.
False:, Gaza Strip Is coronavirus-free.
False:, Rapper Eminem contacted coronavirus.
Mostly false:," The coronavirus is a bioweapon by the USA, says German politician Wolfgang Gedeon in a Parliament speech."
FALSE:, Trump’s effort to blame Obama for sluggish coronavirus testing.
False:, The media group Globo published a photo of the dead of the Lampedusa shipwreck as if they were COVID-19 victims.
False:, The first coronavirus case in North Macedonia was a well-known fashion designer.
False:, Colombia closes its borders to Ecuadorians.
False:, Israel creates a vaccine for the coronavirus.
False:, Dr. Lupita Yamamoto has found a vaccine that destroys the coronavirus.
False:," First coronavirus case in Ambato, Ecuador."
False:, 10 coronavirus cases are confirmed in Ecuador.
False:, First policeman infected with coronavirus in Ecuador.
FALSE:, Vitamin C prevents coronavirus.
FALSE:, China names COVID-19 the ”Japanese pneumonia”.
FALSE:, A dog was quarantined in Hong Kong after testing positive for the new coronavirus.
FALSE:, Drinking sips of water prevents the new coronavirus.
False:, People queue outside an Aldi supermarket in Germany to buy food in fear of the new coronavirus.
Misleading:, Ads are selling masks protecting against COVID-19.
Partly false:, Multiple allegations on how to protect oneself from the new coronavirus.
Partially false:, Multiple allegations on how to protect oneself from CoV.
Misleading:, A man is hospitalized after eating a bat.
Misleading:, Russia said COVID-19 is man-made.
False:, The coronavirus has been discovered in poultry.
False:, A Nigerian taxi driver threatens to spread COVID-19.
False:, The photos show Indians bathing in cow dung to prevent infection.
False:, Video shows Wuhan residents lining up for death certificates.
False:, There is a case of coronavirus at the School of Architects of Madrid.
FALSE:, Chinese official detainted a CoV case.
False:, Claims that drinking boiled garlic water cures novel coronavirus.
False:, The Simpsons predicted the coronavirus outbreak.
False:, Vinegar is more effective than alcohol-based hand sanitizers for killing the novel coronavirus.
False:, Drinking hot water prevents the COVID-19
Misleading:, A health expert surmises that the new coronavirus might not spread in Nigeria because of the hot temperature.
FALSE:, Ecuadorean doctor develops a vaccine for COVID-19.
FALSE:," Two cases of coronavirus have been reported in Loja, in Ecuador."
FALSE:, Azuay Governor in Ecuador seeks the cure of covid-19 in indigenous medicine.
False:," A new case of coronavirus has been confirmed in Tulcán, Ecuador."
False:, This video was supposedly developed by the Ecuadorian Health Ministry to encourage people to wash their hands constantly.
False:, A brothel in Spain was under quarantine.
False:, An image shows Senate Minority Leader Chuck Schumer criticizing President Trump’s restrictions on foreign nationals traveling to the U.S. from China.
False:, The government — or specific states such as Michigan or Florida — has mandated that employers and schools close for two weeks.
False:, Pope Francis and his two aides have been infected with the new coronavirus
False:, The CDC recommends men shave their beards to be protected against the new coronavirus.
False:, A bovine vaccine can be used to inoculate people against coronavirus.
False:, Patents mean deadly diseases and viruses were created or invented in a lab.
False:, You can’t get infected by kissing the hands of a virgin or saint statue.
False:, An audio clip claims Kenya has recorded 63 cases of COVID-19.
False:, Pope Francis and two of his aides have been infected with COVID-19.
False:," Japanese Asahi Shimbun TV: USA caught COVID-19 before Wuhan, according to American CDC"
False:, A study published by two Chinese research institutions suggest that human semen can cure COVID-19.
Misleading:, Spices can ward off the new coronavirus.
False:, Coronavirus can be transmitted through imported goods
False:, Coronavirus dies in temperatures 26-27C and when exposed to sunlight.
False:, Turkish raki prevents COVID-19.
False:, Bloggers say the Vatican reports that Pope Francis tested negative for the coronavirus before a second test came back positive.
False:, Video shows President Donald Trump saying COVID-19 is the Democrats’ “new hoax.”
False:, Drink (warm) water or gargle every 15 minutes to rinse the new coronavirus down.
False:, Images of BJP men smearing cow dung on one another after their party leader Suman Haripriya said cow dung may help cure coronavirus.
False:, UNICEF circular on coronavirus prevention.
Misleading:, Vitamin C can cure COVID-19.
False:, This video shows dead coronavirus victims amassed in the Bergamo (or Brescia) hospital.
False:, Ecuadorian doctor develops a vaccine for COVID-19.
False:," Two cases of coronavirus have been reported in Loja, Ecuador."
False:, Azuay governor in Ecuador seeks the cure of COVID-19 in indigenous medicine.
False:, Video claims that “The health system is collapsing” in North Macedonia.
FALSE:, Uganda has recorded its first coronavirus case from Chinese nationals at the Entebbe Regional Referral Hospital.
FALSE:, Shave your beard to protect yourself from the new coronavirus.
Misleading:, Outbreak of COVID-19 is a worldwide fake. The fatality rate is too low for an epidemic. The WHO admitted causing the SARS outbreak in 2003.
False:, This photo shows a brothel in Europe where people have been quarantined.
Misleading:, These are seven “evil” things COVID-19 is “afraid” of.
False:, A runny nose and sputum secretion are not symptoms of novel coronavirus.
False:, Israeli scientists have developed a COVID-19 vaccine.
False:," 12 pieces of advice for coronavirus, including symptoms, transmission, how to neutralize the virus."
False:, Plant-based cure for coronavirus discovered in Iran.
False:, Disinfectant gel causes cancer.
False:, Twitter users said Adutwumwaa Bitters cure coronavirus.
False:, Constant sex kills coronavirus.
False:, Viral photo in Nigeria suggests former President Obasanjo said there is no coronavirus in Nigeria and that the minister of health lied.
